School Year,County,District,School Name,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2014-2015,Queens,New York City Geographic District #27,Waterside School For Leadership,342700010318,Middle,New York City,Public,192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #27,Wave Preparatory Elementary School,342700010362,Elementary,New York City,Public,433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2
2014-2015,Queens,New York City Geographic District #28,Academy For Excellence Through The Arts (the),342800010303,Elementary,New York City,Public,209,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Catherine And Count Basie Middle School 72,342800010072,Middle,New York City,Public,760,0,0,0,0,0,3,1,3,0,4,1,0,0,5,11,3,5,3,28,6,9,0,0,0,2,0,6,0,6,0,0,1,4,1,2,7
2014-2015,Queens,New York City Geographic District #28,Emerson School (the),342800010287,Junior High,New York City,Public,235,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,2,3,13,2,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0
2014-2015,Queens,New York City Geographic District #28,Forest Hills High School,342800011440,Senior High,New York City,Public,3835,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5,0,2,1,24,0,7,0,0,0,3,0,0,0,0,0,0,1,4,3,0,9
2014-2015,Queens,New York City Geographic District #28,High School For Community Leadership,342800011328,Senior High,New York City,Public,419,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2014-2015,Queens,New York City Geographic District #28,Hillcrest High School,342800011505,Senior High,New York City,Public,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #28,Hillside Arts And Letters Academy,342800011325,Senior High,New York City,Public,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Hs For Law Enforcement And Public Safety,342800011690,Senior High,New York City,Public,607,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,25,0,4,0,0,0,1,0,3,0,0,0,0,2,7,0,0,7
2014-2015,Queens,New York City Geographic District #28,Jamaica Children's School,342800010312,,New York City,Public,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Jamaica Gateway To The Sciences,342800011350,Senior High,New York City,Public,514,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2014-2015,Queens,New York City Geographic District #28,Jhs 157 Stephen A Halsey ,342800010157,Junior High,New York City,Public,1537,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,9,1,3,0,0,0,1,0,4,0,0,0,0,0,1,0,0,5
2014-2015,Queens,New York City Geographic District #28,Jhs 190 Russell Sage ,342800010190,Middle,New York City,Public,1033,0,0,0,0,0,4,0,1,0,0,2,0,0,0,5,1,0,1,51,2,4,0,0,0,3,0,5,0,0,0,0,0,3,3,1,11
2014-2015,Queens,New York City Geographic District #28,Jhs 217 Robert A Van Wyck,342800010217,Middle,New York City,Public,1606,0,0,0,0,0,0,0,1,0,2,2,0,0,2,8,0,1,2,17,1,8,0,0,0,4,0,4,0,1,0,0,0,9,1,1,10
2014-2015,Queens,New York City Geographic District #28,Jhs 8 Richard S Grossley ,342800010008,Middle,New York City,Public,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,17,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,21
2014-2015,Queens,New York City Geographic District #28,Metropolitan Expeditionary Learning School,342800011167,Junior-Senior High,New York City,Public,723,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,10
2014-2015,Queens,New York City Geographic District #28,Ps 101 School In The Gardens,342800010101,Elementary,New York City,Public,608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 117 J Keld/briarwood School,342800010117,Elementary,New York City,Public,1072,0,0,0,0,0,3,0,0,0,1,0,0,0,1,22,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 121,342800010121,Elementary,New York City,Public,883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014-2015,Queens,New York City Geographic District #28,Ps 139 Rego Park,342800010139,Elementary,New York City,Public,844,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 140 Edward K Ellington,342800010140,Elementary,New York City,Public,557,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2014-2015,Queens,New York City Geographic District #28,Ps 144 Col Jeromus Remsen,342800010144,Elementary,New York City,Public,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 160 Walter Francis Bishop,342800010160,Elementary,New York City,Public,667,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2014-2015,Queens,New York City Geographic District #28,Ps 161 Arthur Ashe School,342800010161,Elementary,New York City,Public,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 174 William Sidney Mount,342800010174,Elementary,New York City,Public,676,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 175 Lynn Gross Discovery School (the),342800010175,Elementary,New York City,Public,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 182 Samantha Smith,342800010182,Elementary,New York City,Public,935,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,1,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #30,Is 230,343000010230,Middle,New York City,Public,1077,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 196 Grand Central Parkway,342800010196,Elementary,New York City,Public,796,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 206 Horace Harding School (the),342800010206,Elementary,New York City,Public,597,0,0,0,0,0,1,0,0,0,0,0,0,0,6,14,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 220 Edward Mandel,342800010220,Elementary,New York City,Public,707,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #28,Ps 354,342800010354,Elementary,New York City,Public,575,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,31,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 40 Samuel Huntington,342800010040,Elementary,New York City,Public,565,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,3,6,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #28,Ps 48 William Wordsworth,342800010048,Elementary,New York City,Public,563,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 50 Talfourd Lawn Elementary School,342800010050,Elementary,New York City,Public,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
2014-2015,Queens,New York City Geographic District #28,Ps 54 Hillside,342800010054,Elementary,New York City,Public,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 55 Maure,342800010055,Elementary,New York City,Public,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 80 Thurgood Marshall Magnet Of Multimedia,342800010080,Elementary,New York City,Public,586,0,0,0,0,0,2,0,1,0,1,0,0,0,8,25,0,3,5,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 82 Hammond,342800010082,Elementary,New York City,Public,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 86,342800010086,Elementary,New York City,Public,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Ps 99 Kew Gardens,342800010099,Elementary,New York City,Public,849,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Queens Collegiate - A College Board School,342800011310,Junior-Senior High,New York City,Public,656,0,0,0,0,0,3,0,0,0,1,0,0,0,1,3,0,1,0,45,0,13,0,0,0,3,0,1,0,0,0,0,5,0,2,0,28
2014-2015,Queens,New York City Geographic District #28,Queens Gateway To Health Sciences Secondary School,342800011680,Junior-Senior High,New York City,Public,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2014-2015,Queens,New York City Geographic District #28,Queens High School For The Sciences At York College,342800011687,Senior High,New York City,Public,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014-2015,Queens,New York City Geographic District #28,Queens Metropolitan High School,342800011686,Senior High,New York City,Public,1041,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,3,0,0,0,0,0,0,10,1,20
2014-2015,Queens,New York City Geographic District #28,Queens Satellite High School For Opportunity,342800011338,Senior High,New York City,Public,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2014-2015,Queens,New York City Geographic District #28,Redwood Middle School,342800010332,,New York City,Public,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #28,Thomas A Edison Career And Technical High School,342800011620,Senior High,New York City,Public,2089,0,0,0,0,0,3,0,3,0,1,0,0,0,0,3,0,1,2,20,1,6,0,0,0,0,0,7,0,0,0,0,4,1,3,0,30
2014-2015,Queens,New York City Geographic District #28,York Early College Academy,342800011284,Junior-Senior High,New York City,Public,613,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,2,1,20,1,8,0,0,0,2,0,0,0,0,0,0,0,3,0,1,19
2014-2015,Queens,New York City Geographic District #28,Young Women's Leadership School Of Queens,342800011896,Junior-Senior High,New York City,Public,558,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1
2014-2015,Queens,New York City Geographic District #29,Bellaire School (the),342900010135,Elementary,New York City,Public,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,17,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1
2014-2015,Queens,New York City Geographic District #29,Benjamin Franklin High School For Finance And Information Technology,342900011313,,New York City,Public,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-2015,Queens,New York City Geographic District #29,Business/computer Applications & Entrepreneurship  High School,342900011496,Senior High,New York City,Public,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Cambria Heights Academy,342900011326,Senior High,New York City,Public,375,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,34,0,3,0,0,0,5,0,1,0,0,0,0,0,3,1,1,35
2014-2015,Queens,New York City Geographic District #29,Collaborative Arts Middle School,342900010355,Middle,New York City,Public,450,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,15,0,4,0,0,0,1,0,1,0,1,0,0,1,2,0,1,7
2014-2015,Queens,New York City Geographic District #29,Community Voices Middle School,342900010356,Middle,New York City,Public,431,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,7,0,4,0,0,1,4,0,4,0,0,0,0,0,3,3,0,5
2014-2015,Queens,New York City Geographic District #29,Cynthia Jenkins School,342900010037,Elementary,New York City,Public,556,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-2015,Queens,New York City Geographic District #29,Eagle Academy For Young Men Iii,342900011327,Junior High,New York City,Public,428,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,13,0,2,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0
2014-2015,Queens,New York City Geographic District #29,Excelsior Preparatorty High School,342900011265,Senior High,New York City,Public,489,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,40
2014-2015,Queens,New York City Geographic District #29,George Washington Carver High School For The Sciences,342900011272,Senior High,New York City,Public,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,17,0,10,0,0,0,1,0,1,0,0,0,0,2,0,1,0,19
2014-2015,Queens,New York City Geographic District #29,Gordon Parks School (the),342900010270,Elementary,New York City,Public,679,0,0,0,0,0,5,0,0,1,0,0,0,0,1,2,0,1,1,13,1,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0
2014-2015,Queens,New York City Geographic District #29,Humanities And Arts Magnet High School,342900011498,Senior High,New York City,Public,527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,15,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Institute For Health Professionals At Cambria Heights,342900011243,Senior High,New York City,Public,198,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,0,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8
2014-2015,Queens,New York City Geographic District #29,Is 192 Linden (the),342900010192,Middle,New York City,Public,501,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014-2015,Queens,New York City Geographic District #29,Is 238 Susan B Anthony Academy,342900010238,Middle,New York City,Public,1568,0,0,0,0,0,4,0,0,0,4,0,0,0,0,24,0,0,2,16,0,5,0,0,0,1,0,2,0,0,0,0,0,4,1,0,1
2014-2015,Queens,New York City Geographic District #29,Is 59 Springfield Gardens,342900010059,Middle,New York City,Public,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,14,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6
2014-2015,Queens,New York City Geographic District #29,Jean Nuzzi Intermediate School,342900010109,Middle,New York City,Public,969,0,0,0,0,0,5,0,1,0,1,0,0,0,2,8,0,1,2,18,1,8,0,0,0,4,0,4,0,0,0,0,0,3,2,1,14
2014-2015,Queens,New York City Geographic District #29,"Law, Government And Community Service High School",342900011494,Senior High,New York City,Public,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Math/science Research And Technology Magnet Hs,342900011492,Senior High,New York City,Public,433,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,1,16,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3
2014-2015,Queens,New York City Geographic District #29,Pathways College Preparatory School:  A College Board School,342900011259,Junior-Senior High,New York City,Public,601,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,20,0,3,0,0,0,2,0,2,0,0,0,0,0,2,1,1,8
2014-2015,Queens,New York City Geographic District #29,Preparatory Academy For Writers:  A College Board School,342900011283,Junior-Senior High,New York City,Public,552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,1,27
2014-2015,Queens,New York City Geographic District #29,Ps 118 Lorraine Hansberry,342900010118,Elementary,New York City,Public,562,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Ps 131 Abigail Adams,342900010131,Elementary,New York City,Public,824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 132 Ralph Bunche,342900010132,Elementary,New York City,Public,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 134 Hollis,342900010134,Elementary,New York City,Public,463,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 136 Roy Wilkins,342900010136,Elementary,New York City,Public,582,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 15 Jackie Robinson,342900010015,Elementary,New York City,Public,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Ps 156 Laurelton,342900010156,Elementary,New York City,Public,381,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,1,0,8,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 176 Cambria Heights,342900010176,Elementary,New York City,Public,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 181 Brookfield,342900010181,Elementary,New York City,Public,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 195 William Haberle,342900010195,Elementary,New York City,Public,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 251,342900010251,Elementary,New York City,Public,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2014-2015,Queens,New York City Geographic District #29,Ps 33 Edward M Funk,342900010033,Elementary,New York City,Public,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 34 John Harvard,342900010034,Elementary,New York City,Public,561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps 35 Nathaniel Woodhull,342900010035,Elementary,New York City,Public,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-2015,Queens,New York City Geographic District #29,Ps 36 St Albans School,342900010036,Elementary,New York City,Public,490,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 38 Rosedale,342900010038,Elementary,New York City,Public,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps 52 ,342900010052,Elementary,New York City,Public,504,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,2,12,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
2014-2015,Queens,New York City Geographic District #29,Ps 95 Eastwood,342900010095,Elementary,New York City,Public,1493,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Ps/is 116 William C Hughley,342900010116,Elementary,New York City,Public,776,0,0,0,0,0,6,0,0,0,1,0,0,0,2,14,0,0,5,15,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps/is 208,342900010208,Elementary,New York City,Public,700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2014-2015,Queens,New York City Geographic District #29,Ps/is 268,342900010268,Elementary,New York City,Public,596,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-2015,Queens,New York City Geographic District #29,Ps/is 295,342900010295,Elementary,New York City,Public,522,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,1,14,1,3,0,0,0,2,0,1,0,0,0,0,0,1,0,0,14
2014-2015,Queens,New York City Geographic District #29,Ps/ms 138 Sunrise,342900010138,Elementary,New York City,Public,821,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-2015,Queens,New York City Geographic District #29,Ps/ms 147 Ronald Mcnair,342900010147,Elementary,New York City,Public,709,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2014-2015,Queens,New York City Geographic District #29,Queens Preparatory Academy,342900011248,Senior High,New York City,Public,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,3,0,0,0,1,0,1,0,0,0,0,6,0,1,1,22
2014-2015,Queens,New York City Geographic District #29,Queens United Middle School,342900010289,Junior High,New York City,Public,150,0,0,0,0,0,4,0,0,0,0,2,0,0,0,5,0,1,1,15,2,2,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2
2014-2015,Queens,New York City Geographic District #30,30th Avenue School (the),343000010300,,New York City,Public,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #30,Academy For Careers In Television And Film,343000011301,Senior High,New York City,Public,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7
2014-2015,Queens,New York City Geographic District #30,Academy For New Americans,343000010235,Middle,New York City,Public,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #30,Academy Of American Studies,343000011575,Senior High,New York City,Public,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,2,0,0,0,0,0,0,4,0,5
2014-2015,Queens,New York City Geographic District #30,Albert Shanker School For Visual And Performing Arts,343000010126,Middle,New York City,Public,565,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,5,0,40,0,9,0,0,0,2,0,2,0,1,0,0,0,0,0,0,24
2014-2015,Queens,New York City Geographic District #30,Baccalaureate School For Global Education,343000011580,Junior-Senior High,New York City,Public,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #30,East Elmhurst Community School,343000010329,Elementary,New York City,Public,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-2015,Queens,New York City Geographic District #30,Energy Tech High School,343000011258,Senior High,New York City,Public,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
