School year,County,District,School Name,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2010-2011,MANHATTAN,New York City Geographic District # 2,Nyc Museum School,310200010414,Senior High,New York City,Public,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,0,0,0,0,1,3,0,5
2010-2011,MANHATTAN,New York City Geographic District # 2,Pace High School,310200011298,Senior High,New York City,Public,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,6,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3
2010-2011,MANHATTAN,New York City Geographic District # 2,Professional Performing Arts High School,310200011408,Junior Senior School,New York City,Public,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 1 Alfred E Smith,310200010001,Elementary,New York City,Public,544,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 11 William T Harris,310200010011,Elementary,New York City,Public,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,7,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 111 Adolph S Ochs,310200010111,Elementary,New York City,Public,612,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,4,0,59,0,16,0,0,0,3,0,0,0,0,0,0,0,1,0,1,26
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 116 Mary Lindley Murray,310200010116,Elementary,New York City,Public,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 124 Yung Wing,310200010124,Elementary,New York City,Public,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 126 Jacob August Riis,310200010126,Elementary,New York City,Public,785,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,1,50,1,7,0,0,0,5,0,4,0,0,0,0,0,1,0,0,31
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 130 Hernando De Soto,310200010130,Elementary,New York City,Public,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 150,310200010150,Elementary,New York City,Public,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 158 Baylard Taylor,310200010158,Elementary,New York City,Public,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 183 Robert L Stevenson,310200010183,Elementary,New York City,Public,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 198 Isador E Ida Straus,310200010198,Elementary,New York City,Public,568,0,0,0,0,0,2,0,0,1,1,0,0,0,1,3,0,1,1,15,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 2 Meyer London,310200010002,Elementary,New York City,Public,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 212 Midtown West,310200010212,Elementary,New York City,Public,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 234 Independence School,310200010234,Elementary,New York City,Public,846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 267,310200010267,Elementary,New York City,Public,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 290 Manhattan New School,310200010290,Elementary,New York City,Public,637,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 3 Charrette School,310200010003,Elementary,New York City,Public,720,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 33 Chelsea Prep,310200010033,Elementary,New York City,Public,381,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 40 Augustus Saint-Gaudens,310200010040,Elementary,New York City,Public,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 41 Greenwich Village,310200010041,Elementary,New York City,Public,757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 42 Benjamin Altman,310200010042,Elementary,New York City,Public,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 51 Elias Howe,310200010051,Elementary,New York City,Public,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 59 Beekman Hill International,310200010059,Elementary,New York City,Public,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 6 Lillie D Blake,310200010006,Elementary,New York City,Public,809,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 77 Lower Lab School,310200010077,Elementary,New York City,Public,352,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps 89,310200010089,Elementary,New York City,Public,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Ps/Is 217 Roosevelt Island,310200010217,Elementary,New York City,Public,418,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,14,1,4,0,0,0,1,0,3,0,0,0,0,0,3,0,0,14
2010-2011,MANHATTAN,New York City Geographic District # 2,Quest To Learn,310200011422,Junior High School,New York City,Public,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 2,Repertory Company High School For Theatre Arts,310200011531,Senior High,New York City,Public,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,8,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2
2010-2011,MANHATTAN,New York City Geographic District # 2,Richard R Green High School Of Teaching,310200011580,Senior High,New York City,Public,609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,5,19
2010-2011,MANHATTAN,New York City Geographic District # 2,Satellite Academy High School,310200011570,Senior High,New York City,Public,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,1,9
2010-2011,MANHATTAN,New York City Geographic District # 2,School Of The Future High School,310200010413,Junior Senior School,New York City,Public,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2
2010-2011,MANHATTAN,New York City Geographic District # 2,Spruce Street School,310200010397,Elementary,New York City,Public,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Stuyvesant High School,310200011475,Senior High,New York City,Public,3288,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,1,0,1,1,0,0,0,0,1,5,0,5
2010-2011,MANHATTAN,New York City Geographic District # 2,Talent Unlimited High School,310200011519,Senior High,New York City,Public,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2010-2011,MANHATTAN,New York City Geographic District # 2,Unity Center For Urban Technologies,310200011500,Senior High,New York City,Public,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4
2010-2011,MANHATTAN,New York City Geographic District # 2,Urban Academy Laboratory High School,310200011565,Senior High,New York City,Public,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ms 245 The Computer School,310300010245,Middle School,New York City,Public,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Urban Assembly Academy Of Government And Law,310200011305,Senior High,New York City,Public,291,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,19,0,16,0,1,0,3,0,1,0,0,0,0,0,0,1,0,17
2010-2011,MANHATTAN,New York City Geographic District # 2,Urban Assembly New York Harbor School,310200011551,Senior High,New York City,Public,417,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,1,0,2,0,0,0,0,0,1,2,0,4
2010-2011,MANHATTAN,New York City Geographic District # 2,Urban Assembly School Of Business For Young Women,310200011316,Senior High,New York City,Public,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
2010-2011,MANHATTAN,New York City Geographic District # 2,Urban Assembly School Of Design And Construction,310200011300,Senior High,New York City,Public,394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,2
2010-2011,MANHATTAN,New York City Geographic District # 2,Vanguard High School,310200011449,Senior High,New York City,Public,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 2,Washington Irving High School,310200011460,Senior High,New York City,Public,1239,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,23,0,11,0,0,0,4,0,3,0,1,0,0,6,4,7,1,5
2010-2011,MANHATTAN,New York City Geographic District # 2,Yorkville Community School,310200010151,Elementary,New York City,Public,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Beacon High School,310300011479,Senior High,New York City,Public,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Community Action School-Ms 258,310300010258,Middle School,New York City,Public,253,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,8,0,0,0,0,0,5,0,0,0,0,0,1,3,1,15
2010-2011,MANHATTAN,New York City Geographic District # 3,Edward A Reynolds West Side High School,310300011505,Senior High,New York City,Public,563,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,"Fiorello H Laguardia High School Of Music, Art And Performing Arts",310300011485,Senior High,New York City,Public,2545,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0,7,0,0,0,4,0,1,0,0,0,0,2,2,12,4,4
2010-2011,MANHATTAN,New York City Geographic District # 3,Frank Mccourt High School,310300011417,Senior High,New York City,Public,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Frederick Douglas Academy Ii Secondary School,310300011860,Junior Senior School,New York City,Public,417,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,27,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4
2010-2011,MANHATTAN,New York City Geographic District # 3,"High School For Arts, Imagination And Inquiry",310300011299,Senior High,New York City,Public,394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,0,6,0,0,0,3,0,2,0,0,0,0,3,0,5,1,23
2010-2011,MANHATTAN,New York City Geographic District # 3,"High School For Law, Advocacy And Community Justice",310300011492,Senior High,New York City,Public,502,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15,0,4,0,0,0,1,0,0,0,0,0,0,4,0,3,0,17
2010-2011,MANHATTAN,New York City Geographic District # 3,High School Of Arts And Technology,310300011494,Senior High,New York City,Public,584,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,20,0,13,0,0,0,5,0,2,0,0,0,0,6,0,7,2,67
2010-2011,MANHATTAN,New York City Geographic District # 3,Innovation Diploma Plus,310300011404,Senior High,New York City,Public,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,18
2010-2011,MANHATTAN,New York City Geographic District # 3,Jhs 44 William J O'Shea,310300010044,Junior High School,New York City,Public,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
2010-2011,MANHATTAN,New York City Geographic District # 3,Jhs 54 Booker T Washington,310300010054,Middle School,New York City,Public,841,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,61,1,31,0,0,0,4,0,6,0,0,0,0,0,1,2,0,61
2010-2011,MANHATTAN,New York City Geographic District # 3,Louis D Brandeis High School,310300011470,Senior High,New York City,Public,819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,4,0,0,0,1,0,1,0,0,0,0,3,1,1,1,15
2010-2011,MANHATTAN,New York City Geographic District # 3,Manhattan Theatre Lab High School,310300011283,Senior High,New York City,Public,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8
2010-2011,MANHATTAN,New York City Geographic District # 3,Manhattan/Hunter Science High School,310300011541,Senior High,New York City,Public,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Mott Hall Ii,310300010862,Middle School,New York City,Public,295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ms 243 Center School,310300010243,Middle School,New York City,Public,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ms 247 Dual Language Middle School,310300010247,Middle School,New York City,Public,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ms 250 West Side Collaborative Middle School,310300010250,Middle School,New York City,Public,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Ms 256 Academic And Athletic Excellence,310300010256,Middle School,New York City,Public,175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 145 The Bloomingdale School,310300010145,Elementary,New York City,Public,484,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 149 Sojourner Truth,310300010149,Elementary,New York City,Public,431,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,24,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 163 Alfred E Smith,310300010163,Elementary,New York City,Public,626,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 165 Robert E Simon,310300010165,Elementary,New York City,Public,769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 166 The Richard Rogers School Of The Arts & Science,310300010166,Elementary,New York City,Public,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 180 Hugo Newman,310300010180,Elementary,New York City,Public,624,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 185 The Early Childhood Discovery And Design Magnet School,310300010185,Elementary,New York City,Public,251,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 191 Amsterdam,310300010191,Elementary,New York City,Public,495,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,0,0,2,1,1,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 199 Jessie Isador Straus,310300010199,Elementary,New York City,Public,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 208 Alain L Locke,310300010208,Elementary,New York City,Public,216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 242 The Young Diplomats Magnet Academy,310300010242,Elementary,New York City,Public,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 333 Manhattan School For Children,310300010333,Elementary,New York City,Public,705,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,2,15,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 452,310300010452,Elementary,New York City,Public,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 75 Emily Dickinson,310300010075,Elementary,New York City,Public,687,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 76 A Phillip Randolph,310300010076,Elementary,New York City,Public,461,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,35,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 84 Lilian Weber,310300010084,Elementary,New York City,Public,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,2,0,0,0,4,0,0,0,2,0,0,9
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 87 William Sherman,310300010087,Elementary,New York City,Public,980,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010-2011,MANHATTAN,New York City Geographic District # 3,Ps 9 Sarah Anderson,310300010009,Elementary,New York City,Public,597,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 3,Special Music School,310300011859,Elementary,New York City,Public,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,Stem Institute Of Manhattan,310300010241,Elementary,New York City,Public,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 3,The Anderson School,310300010334,Elementary,New York City,Public,571,0,0,0,0,0,3,0,0,0,1,0,0,0,1,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,NYC CENTRAL OFFICE,Nyc Special Schools - District 75,Ps 373,307500015373,Elementary,New York City,Public,405,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010-2011,MANHATTAN,New York City Geographic District # 3,The Global Learning Collaborative,310300011403,Senior High,New York City,Public,211,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,16,0,12,0,0,0,5,0,3,0,0,0,0,2,0,2,3,62
2010-2011,MANHATTAN,New York City Geographic District # 3,Urban Assembly School For Green Careers,310300011402,Senior High,New York City,Public,187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,32,1,18,0,0,0,1,0,3,0,0,0,0,2,1,1,0,16
2010-2011,MANHATTAN,New York City Geographic District # 3,Urban Assembly School For Media Studies,310300011307,Senior High,New York City,Public,345,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,40,0,13,0,0,0,1,0,4,0,0,0,0,4,2,4,0,35
2010-2011,MANHATTAN,New York City Geographic District # 3,Wadleigh Secondary School For The Performing  And Visual Arts,310300011415,Junior Senior School,New York City,Public,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,27,0,11,0,0,0,0,0,2,0,0,0,0,1,2,0,0,47
2010-2011,MANHATTAN,New York City Geographic District # 3,West Prep Academy,310300010421,Junior High School,New York City,Public,123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,7
2010-2011,MANHATTAN,New York City Geographic District # 4,Academy Of Environmental Science Secondary High School,310400011635,Junior Senior School,New York City,Public,313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,14,2,12,0,0,0,3,0,0,0,0,0,0,0,2,0,0,17
2010-2011,MANHATTAN,New York City Geographic District # 4,Bilingual Bicultural School (The),310400010182,Elementary,New York City,Public,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-2011,MANHATTAN,New York City Geographic District # 4,Central Park East High School,310400011555,Senior High,New York City,Public,404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010-2011,MANHATTAN,New York City Geographic District # 4,Central Park East I,310400010497,Elementary,New York City,Public,207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-2011,MANHATTAN,New York City Geographic District # 4,Central Park East Ii,310400010964,Elementary,New York City,Public,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,MANHATTAN,New York City Geographic District # 4,Coalition School For Social Change,310400011409,Senior High,New York City,Public,403,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,7,1,8,0,0,0,1,0,0,0,0,0,0,0,4,0,1,3
2010-2011,MANHATTAN,New York City Geographic District # 4,Esperanza Prepatory Academy,310400010372,Middle School,New York City,Public,280,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,12,2,7,0,0,0,1,0,1,0,0,0,0,0,3,0,1,7
